*     Water balance PADDY used
*     Crop and soil nitrogen balance used
*     ****************************************************************
*     WARNING: Combined water and nitrogen limitations not validated!!
*     ****************************************************************
*     ORYZA model runs to simulate an experiment
*     Rice crop is direct-seeded
*     SETPMD: Penman evapotranspiration
*============================================================================
*
* ORYYZA200 driver info:
*     Year: 2015, day: 300, System start
*     Year: 2016, day:  42, System end
*----------------------------------------------------------------------------
* OUTPUT FROM RERUN SET:    1
* OUTPUT TABLE FORMAT  : TABLE OUTPUT      
* Simulation results
* Irrigation at minimum water depth; SWITIR=2
* PADDY: Puddled soil (SWITPD=1)
* PADDY: Groundwater below profile (SWITGW=0)
* PADDY: Fixed percolation (SWITVP=-1)
 
      TIME          WL0           IR          N2O          NH3      LEACHED     CO2RELEASED       SOC          SON    
   156.000       156.00       4.0000       1.3000      0.97983    
   157.000       157.00       4.0000       4.9000      0.99420    
   158.000       158.00       4.0000       1.1000       1.0086    
   159.000       159.00       4.0000       0.0000       1.0582    
   160.000       160.00       4.0000       4.3000       1.1070    
   161.000       161.00       4.0000       2.6000       1.1545    
   162.000       162.00       4.0000       15.100       1.2024    
   163.000       163.00       4.0000       4.3000       1.2506    
   164.000       164.00       4.0000       4.6000       1.3002    
   165.000       165.00       4.0000       3.9000       1.3498    
   166.000       166.00       4.0000       0.0000       1.3987    
   167.000       167.00       4.0000       1.2000       1.4483    
   168.000       168.00       4.0000       1.5000       1.4962    
   169.000       169.00       4.0000       6.6000       1.5458    
   170.000       170.00       4.0000      0.30000       1.5946    
   171.000       171.00       4.0000       1.5000       1.6442    
   172.000       172.00       4.0000       19.100       1.6939    
   173.000       173.00       4.0000       6.6000       1.7435    
   174.000       174.00       4.0000       56.100       1.7917    
   175.000       175.00       4.0000       27.800       1.8410    
   176.000       176.00       4.0000      0.20000       1.8916    
   177.000       177.00       4.0000      0.90000       1.9421    
   178.000       178.00       4.0000       1.0000       1.9917    
   179.000       179.00       4.0000       5.2000       2.0411    




*     Water balance PADDY used
*     Crop and soil nitrogen balance used
*     ****************************************************************
*     WARNING: Combined water and nitrogen limitations not validated!!
*     ****************************************************************
*     ORYZA model runs to simulate an experiment
*     Rice crop is direct-seeded
*     SETPMD: Penman evapotranspiration
*============================================================================
*
* ORYYZA200 driver info:
*     Year: 2017, day: 300, System start
*     Year: 2018, day:  45, System end
*----------------------------------------------------------------------------
* OUTPUT FROM RERUN SET:    5
* OUTPUT TABLE FORMAT  : TABLE OUTPUT      
* Simulation results
* Irrigation at minimum water depth; SWITIR=2
* PADDY: Puddled soil (SWITPD=1)
* PADDY: Groundwater below profile (SWITGW=0)
* PADDY: Fixed percolation (SWITVP=-1)
 
      TIME          WL0           IR          N2O          NH3      LEACHED     CO2RELEASED       SOC          SON    
 
   300.000       9.6788       50.000      5.96484E-05  5.41728E-02  0.15178       12.309      1.38287E+05   6309.8    
   301.000       57.019       0.0000      6.08907E-05  7.51292E-02  0.15172       12.774      1.38274E+05   6308.8    
   302.000       47.438       0.0000      6.19556E-05  8.19030E-02  0.15161       12.060      1.38262E+05   6307.9    
   303.000       45.645       0.0000      6.29500E-05  8.17074E-02  0.15144       11.419      1.38250E+05   6307.0    
   304.000       31.669       0.0000      6.38758E-05  8.93897E-02  0.15120       11.394      1.38239E+05   6306.1    
   305.000       16.983       50.000      6.47390E-05  9.69647E-02  0.15089       11.284      1.38228E+05   6305.2    
   306.000       78.365       0.0000      6.55431E-05  0.10224      0.15049       11.150      1.38217E+05   6304.4    
   307.000       84.128       0.0000      6.62975E-05  0.11557      0.15002       11.577      1.38205E+05   6303.5    
   308.000       74.146       0.0000      6.70086E-05  0.13273      0.14946       11.878      1.38193E+05   6302.6    
   309.000       61.832       0.0000      6.76853E-05  0.13783      0.14883       11.764      1.38181E+05   6301.8    
   310.000       10.000       0.0000      1.67624E-03  0.16106      0.14808       10.587      1.38171E+05   6301.0    
   311.000       16.851       50.000      1.56178E-03  0.18305      0.14080       11.085      1.38160E+05   6300.2    
   312.000       80.876       0.0000      1.49938E-03  0.20108      0.13869       11.368      1.38148E+05   6299.4    
   313.000       82.503       0.0000      1.44638E-03  0.21752      0.13660       11.659      1.38137E+05   6298.6    
   314.000       85.000       0.0000      1.40296E-03  0.23250      0.13454       11.876      1.38125E+05   6297.8    
   315.000       81.847       0.0000      1.36318E-03  0.23524      0.13250       11.684      1.38113E+05   6297.0    
   316.000       85.000       0.0000      1.31919E-03  0.23142      0.13048       11.518      1.38102E+05   6296.2    
   317.000       85.000       0.0000      1.28235E-03  0.64900      0.12848       17.092      1.38085E+05   6295.4    
   318.000       85.000       0.0000      1.25637E-03  0.83980      0.12649       19.098      1.38065E+05   6294.6    
   319.000       83.089       0.0000      1.23566E-03  0.90775      0.12452       19.838      1.38046E+05   6293.8    
   320.000       85.000       0.0000      1.21808E-03  0.92262      0.12257       20.014      1.38026E+05   6293.0    
   321.000       85.000       0.0000      1.20431E-03  0.94486      0.12063       20.337      1.38005E+05   6292.2    
   322.000       75.390       0.0000      1.19990E-03  0.96028      0.11870       20.159      1.37985E+05   6291.4    
   323.000       69.931       0.0000      1.19030E-03  0.89010      0.11679       19.165      1.37966E+05   6290.6    
   324.000       66.127       0.0000      1.17573E-03  0.83358      0.11489       18.435      1.37948E+05   6289.8    
   325.000       61.122       0.0000      1.16491E-03  0.81970      0.11300       18.262      1.37929E+05   6289.0    
   326.000       62.097       0.0000      1.16413E-03  0.84040      0.11112       18.235      1.37911E+05   6288.1    
   327.000       51.053       0.0000      1.16133E-03  0.76066      0.10926       16.544      1.37894E+05   6287.4    
   328.000       39.630       0.0000      1.14015E-03  0.67320      0.10740       15.696      1.37879E+05   6286.6    
   329.000       27.724       0.0000      1.13423E-03  0.67782      0.10557       15.757      1.37863E+05   6285.7    
   330.000       14.134       50.000      1.13848E-03  0.68502      0.10374       15.682      1.37847E+05   6284.9    
   331.000       51.773       0.0000      1.13784E-03  0.62615      0.10193       14.344      1.37833E+05   6284.1    
   332.000       39.073       0.0000      1.11835E-03  0.54567      0.10013       13.629      1.37819E+05   6283.3    
   333.000       27.300       0.0000      1.11189E-03  0.51942      9.83435E-02   13.429      1.37806E+05   6282.5    
   334.000       16.353       50.000      1.11172E-03  0.50072      9.65736E-02   13.541      1.37792E+05   6281.7    
   335.000       50.799       0.0000      1.11493E-03  0.99375      9.48188E-02   18.641      1.37774E+05   6280.9    
   336.000       37.533       0.0000      1.10220E-03   1.1250      9.30796E-02   20.221      1.37754E+05   6280.1    
   337.000       48.477       0.0000      1.09918E-03   1.1374      9.13565E-02   20.021      1.37734E+05   6279.3    
   338.000       64.906       0.0000      1.09111E-03   1.1079      8.96500E-02   20.268      1.37713E+05   6278.5    
   339.000       59.002       0.0000      1.06119E-03   1.0827      8.79606E-02   20.004      1.37693E+05   6277.7    
   340.000       55.829       0.0000      1.06558E-03  0.98336      8.62886E-02   18.898      1.37674E+05   6276.8    
   341.000       42.104       0.0000      1.06721E-03  0.84788      8.46347E-02   17.304      1.37657E+05   6276.0    
   342.000       34.578       0.0000      1.06266E-03  0.69820      8.29991E-02   15.686      1.37641E+05   6275.2    
   343.000       22.539       0.0000      1.05624E-03  0.54896      8.13823E-02   14.140      1.37627E+05   6274.4    
   344.000       5.3579       50.000      1.05094E-03  0.41070      7.97847E-02   12.905      1.37614E+05   6273.6    
   345.000       42.429       0.0000      1.04599E-03  0.27078      7.82066E-02   11.455      1.37603E+05   6272.8    
   346.000       27.843       0.0000      1.03508E-03  0.19706      7.66483E-02   10.744      1.37592E+05   6272.0    
   347.000       14.912       50.000      1.02918E-03  0.12843      7.51101E-02   10.361      1.37582E+05   6271.2    
   348.000       62.291       0.0000      5.35117E-04  9.88601E-02  7.35923E-02   10.244      1.37571E+05   6270.1    
   349.000       54.372       0.0000      5.32352E-04  9.15172E-02  7.20950E-02   9.5214      1.37562E+05   6268.1    
   350.000       44.948       0.0000      5.24723E-04  8.76174E-02  7.06186E-02   9.2820      1.37527E+05   6266.2    
   351.000       49.363       0.0000      5.19640E-04  8.37401E-02  6.91630E-02   9.0720      1.37389E+05   6264.6    
   352.000       28.730       0.0000      5.14220E-04  7.60281E-02  6.77285E-02   8.7937      1.37380E+05   6263.2    
   353.000       6.3128       50.000      5.08521E-04  7.34041E-02  6.63153E-02   8.4664      1.37372E+05   6261.9    
   354.000       34.200       0.0000      5.01672E-04  7.05724E-02  6.49233E-02   8.1441      1.37364E+05   6260.6    
   355.000       12.071       50.000      4.94834E-04  6.77876E-02  6.35528E-02   7.8803      1.37356E+05   6259.2    
   356.000       43.276       0.0000      4.88930E-04  6.72668E-02  6.22036E-02   8.0462      1.37348E+05   6257.9    
   357.000       24.429       0.0000      4.88316E-04  7.12356E-02  6.08758E-02   8.6640      1.37167E+05   6256.7    
   358.000       7.5108       50.000      4.92875E-04  7.44768E-02  5.95695E-02   9.2746      1.37158E+05   6255.5    
   359.000       42.313       0.0000      4.96325E-04  7.54377E-02  5.82845E-02   8.6963      1.37149E+05   6254.3    
   360.000       55.868       0.0000      4.90573E-04  7.29402E-02  5.70210E-02   8.4106      1.37141E+05   6253.2    
   361.000       55.830       0.0000      4.87084E-04  7.46755E-02  5.57787E-02   8.8305      1.37132E+05   6252.0    
   362.000       64.265       0.0000      4.88144E-04  7.83631E-02  5.45576E-02   9.1310      1.37123E+05   6250.8    
   363.000       55.832       0.0000      4.90061E-04  8.25367E-02  5.33577E-02   9.4388      1.36810E+05   6249.8    
   364.000       40.303       0.0000      4.92460E-04  8.11870E-02  5.21788E-02   9.4952      1.36800E+05   6248.8    
   365.000       25.953       0.0000      4.92741E-04  8.25839E-02  5.10208E-02   9.4441      1.36791E+05   6247.8    
   366.000       7.0330       50.000      4.91313E-04  8.25066E-02  4.98836E-02   9.2879      1.36782E+05   6246.8    
   367.000       40.923       0.0000      4.87739E-04  8.14760E-02  4.87670E-02   9.0951      1.36772E+05   6245.8    
   368.000       26.342       0.0000      4.84330E-04  8.17559E-02  4.76708E-02   9.2537      1.36763E+05   6244.8    
   369.000       13.293       50.000      4.84458E-04  8.51730E-02  4.65950E-02   9.6689      1.36754E+05   6243.8    
   370.000       51.326       0.0000      4.85793E-04  8.69668E-02  4.55392E-02   9.5275      1.36744E+05   6242.8    
   371.000       45.624       0.0000      4.83532E-04  8.66816E-02  4.45034E-02   9.4372      1.36735E+05   6241.8    
   372.000       32.952       0.0000      4.82002E-04  8.82239E-02  4.34873E-02   9.6472      1.36725E+05   6240.7    
   373.000       19.917       50.000      4.82682E-04  9.10699E-02  4.24908E-02   9.8622      1.36715E+05   6239.7    
   374.000       66.258       0.0000      4.83343E-04  9.39382E-02  4.15135E-02   9.9869      1.36174E+05   6238.7    
   375.000       60.430       0.0000      4.83717E-04  9.01117E-02  4.05554E-02   10.050      1.36164E+05   6237.8    
   376.000       70.359       0.0000      4.83476E-04  9.15596E-02  3.96161E-02   10.073      1.36154E+05   6237.0    
   377.000       55.054       0.0000      4.81756E-04  8.97760E-02  3.86954E-02   9.5868      1.36145E+05   6236.2    
   378.000       33.692       0.0000      4.75031E-04  8.53093E-02  3.77932E-02   9.1155      1.36136E+05   6235.4    
   379.000       14.558       50.000      4.68449E-04  8.21838E-02  3.69091E-02   9.0104      1.36126E+05   6234.7    
